person_id,n_events,n_new,n_explore,n_created,n_ai,n_code,n_integ,n_upgrade,distinct_days,first_ts,last_ts,days_since_last,s1_new,s2_explored,s3_created,s4_used_ai,s5_wrote_code,s6_integrated,s7_engaged,s8_upgraded,highest_stage_num,final_stage
45b3959c-8818-5001-a3cf-1e742dd83622,23,2,8,0,0,0,0,0,1,2025-12-10 07:13:30.429000+00:00,2025-12-10 11:45:11.852000+00:00,127.51026368055555,True,True,False,False,False,False,False,False,2,2.Exploring
ad9fc2b4-53ab-5dd1-b3e8-2cc76b523c78,893,2,21,25,118,20,0,0,7,2025-12-10 07:27:43.403000+00:00,2025-12-26 15:09:14.390000+00:00,111.3685676388889,True,True,True,True,True,False,True,False,7,9.AtRisk
2268eded-b538-51ef-88b2-8d077de02628,13,2,4,0,0,0,0,0,1,2025-12-10 08:45:46.362000+00:00,2025-12-10 08:46:00.983000+00:00,127.63469503472223,True,True,False,False,False,False,False,False,2,2.Exploring
d2606605-59af-5507-8243-729c63680270,13,2,6,0,0,0,0,0,1,2025-12-10 07:25:56.246000+00:00,2025-12-10 08:05:06.726000+00:00,127.66310078703704,True,True,False,False,False,False,False,False,2,2.Exploring
f33709da-d32e-5063-94e7-45c757579666,12,2,1,0,0,0,0,0,1,2025-12-10 14:32:21.251000+00:00,2025-12-10 14:35:01.742000+00:00,127.39232513888889,True,True,False,False,False,False,False,False,2,2.Exploring
8aee0321-aebd-5cd7-921f-cc337f1ed6d8,48,2,11,0,0,0,0,0,1,2025-12-10 05:29:25.827000+00:00,2025-12-10 14:42:42.045000+00:00,127.38699755787037,True,True,False,False,False,False,False,False,2,2.Exploring
11c99e32-5ce4-5212-9f2d-e49ea5f1b7bc,12,2,2,0,0,0,0,0,2,2025-12-10 06:32:20.976000+00:00,2026-01-23 04:51:08.398000+00:00,83.7978036574074,True,True,False,False,False,False,False,False,2,2.Exploring
186d3c63-c5c9-5fe4-b030-dbb115905671,385,2,9,9,138,0,0,0,2,2025-12-10 05:05:34.095000+00:00,2025-12-12 14:57:18.866000+00:00,125.37684916666666,True,True,True,True,False,False,False,False,4,9.AtRisk
1b0b15b4-ca5d-5577-a9e7-a02783c6a471,17,2,3,0,1,0,0,0,1,2025-12-10 05:27:11.057000+00:00,2025-12-10 05:35:54.090000+00:00,127.76671925925926,True,True,False,True,False,False,False,False,4,9.AtRisk
7f88868d-fa42-5cf4-99b4-3dede665e686,1367,1,1,53,371,0,0,0,4,2025-12-10 06:37:49.593000+00:00,2025-12-21 07:33:40.775000+00:00,116.6849289236111,True,True,True,True,False,False,True,False,7,9.AtRisk
0518c3ce-4104-55ad-aa25-a974623bb181,43,2,11,0,0,0,0,0,2,2025-12-10 05:31:29.309000+00:00,2025-12-14 02:51:00.293000+00:00,123.88123079861111,True,True,False,False,False,False,False,False,2,2.Exploring
80d02007-b487-55f8-8972-aab0695899d3,644,2,2,56,138,0,0,0,1,2025-12-10 16:20:12.370000+00:00,2025-12-10 16:46:54.158000+00:00,127.30074625,True,True,True,True,False,False,False,False,4,9.AtRisk
cc594ac9-9c36-5ff5-b11b-24e65793062c,402,2,4,27,61,2,0,0,2,2025-12-10 11:08:30.542000+00:00,2025-12-15 04:07:25.186000+00:00,122.82816490740741,True,True,True,True,True,False,False,False,5,9.AtRisk
16ee1112-2731-5b10-9b4c-1ee09c4dc323,31,2,6,0,0,0,0,0,5,2025-12-10 12:25:40.039000+00:00,2025-12-18 13:20:52.092000+00:00,119.44382571759259,True,True,False,False,False,False,False,False,2,2.Exploring
56d31dad-9ef5-55df-87ad-a75a213a59f6,16,2,6,0,1,0,0,0,1,2025-12-10 10:28:45.760000+00:00,2025-12-10 14:04:13.130000+00:00,127.41372111111112,True,True,False,True,False,False,False,False,4,9.AtRisk
3b03e438-ea19-536c-af9a-a5ff366a48e0,1165,2,9,97,289,0,0,0,2,2025-12-10 12:23:09.517000+00:00,2025-12-11 09:30:00.280000+00:00,126.60414761574074,True,True,True,True,False,False,False,False,4,9.AtRisk
bf87dce9-7c13-5397-9138-ef1e6f03db66,9,2,0,0,0,0,0,0,1,2025-12-10 06:21:47.668000+00:00,2025-12-10 06:23:28.698000+00:00,127.73367981481482,True,False,False,False,False,False,False,False,1,1.New
614c8b1d-ba03-5be1-9e5e-91ae35ea4c1f,11,2,1,0,0,0,0,0,1,2025-12-10 03:19:09.829000+00:00,2025-12-10 03:30:21.386000+00:00,127.85390333333334,True,True,False,False,False,False,False,False,2,2.Exploring
d71ac75d-e674-5595-b27e-f9ead4cab202,33,2,4,0,1,0,0,0,2,2025-12-10 06:19:20.916000+00:00,2026-01-23 05:02:45.943000+00:00,83.7897302199074,True,True,False,True,False,False,False,False,4,9.AtRisk
75b9597f-cf0e-5258-97f0-df8e44c818a8,2,1,0,0,0,0,0,0,1,2025-12-10 20:03:25.270000+00:00,2025-12-10 20:03:27.161000+00:00,127.16425315972221,True,False,False,False,False,False,False,False,1,1.New
3a239d2a-7bc2-5d33-8dda-e1bef7ecf3e7,4,2,0,0,0,0,0,0,1,2025-12-10 17:33:31.487000+00:00,2025-12-10 17:33:33.345000+00:00,127.26834825231482,True,False,False,False,False,False,False,False,1,1.New
1fca7acd-02da-52fb-9309-0d251325f2bc,12,2,1,0,0,0,0,0,1,2025-12-10 13:40:22.971000+00:00,2025-12-10 13:42:21.823000+00:00,127.42889827546297,True,True,False,False,False,False,False,False,2,2.Exploring
377dcebc-f4e1-57cf-a85f-0b5976d4cceb,15,2,5,0,0,0,0,0,1,2025-12-10 09:48:36.066000+00:00,2025-12-10 09:50:54.014000+00:00,127.58963680555554,True,True,False,False,False,False,False,False,2,2.Exploring
1afc93b4-0dd7-5cfe-987c-9e856c83fa43,15,2,6,0,0,0,0,0,1,2025-12-10 12:40:30.960000+00:00,2025-12-10 16:42:53.620000+00:00,127.30353025462964,True,True,False,False,False,False,False,False,2,2.Exploring
de4ffb75-3896-5558-aa11-5ee3d79afca9,1109,2,42,37,257,39,0,0,7,2025-12-10 06:12:16.858000+00:00,2025-12-23 09:38:58.305000+00:00,114.59792047453703,True,True,True,True,True,False,True,False,7,9.AtRisk
30741af5-6213-509a-a866-0ee018f5e212,17,2,7,0,0,0,0,0,1,2025-12-10 07:38:34.077000+00:00,2025-12-10 07:39:41.345000+00:00,127.68075565972224,True,True,False,False,False,False,False,False,2,2.Exploring
eb57c938-a55e-507a-bb0b-d0a206e59324,7,2,0,0,0,0,0,0,1,2025-12-10 15:11:05.062000+00:00,2025-12-10 15:11:42.580000+00:00,127.36685247685185,True,False,False,False,False,False,False,False,1,1.New
8997f680-c029-58e1-993c-1de0a5300be2,41,2,8,2,2,1,0,0,3,2025-12-10 05:34:49.962000+00:00,2025-12-20 13:08:30.170000+00:00,117.45241277777778,True,True,True,True,True,False,True,False,7,9.AtRisk
dd4ca1e9-2ea1-57b8-b731-926042ae1a22,1,1,0,0,0,0,0,0,1,2025-12-10 03:26:17.593000+00:00,2025-12-10 03:26:17.593000+00:00,127.85672501157407,True,False,False,False,False,False,False,False,1,1.New
8fd8d306-2e06-502a-af77-892f3cfd9352,13,2,4,0,0,0,0,0,1,2025-12-10 13:09:22.510000+00:00,2025-12-10 17:53:07.629000+00:00,127.25475700231482,True,True,False,False,False,False,False,False,2,2.Exploring
f19cdc97-5b29-5ccf-830e-ad4cbc9e70d6,247,2,21,13,33,31,2,0,3,2025-12-10 04:50:02.627000+00:00,2026-01-11 02:57:31.977000+00:00,95.87669741898148,True,True,True,True,True,True,True,False,7,9.AtRisk
9db5102f-ac0d-5254-9a2f-e4338a3f42a2,19,2,2,0,0,0,0,0,2,2025-12-10 08:05:39.813000+00:00,2025-12-12 06:55:20.029000+00:00,125.71155792824075,True,True,False,False,False,False,False,False,2,2.Exploring
d358e8e3-cdd4-539a-b76c-eac8c667f551,123,1,0,4,40,0,0,0,1,2025-12-10 21:03:39.650000+00:00,2025-12-10 21:32:37.645000+00:00,127.10232626157408,True,False,True,True,False,False,False,False,4,9.AtRisk
22d0be68-8938-50fb-a40a-f5328e4f9a6d,21,2,2,0,0,0,0,0,1,2025-12-10 09:38:29.618000+00:00,2025-12-10 11:39:47.123000+00:00,127.51402211805555,True,True,False,False,False,False,False,False,2,2.Exploring
ac619d7c-5839-55dc-b85c-e590c3030007,128,2,7,9,43,0,0,0,1,2025-12-10 05:50:34.682000+00:00,2025-12-10 06:41:19.280000+00:00,127.72128881944445,True,True,True,True,False,False,False,False,4,9.AtRisk
2ee0a3a9-08f6-519c-ac38-a565048a292b,13,2,6,0,0,0,0,0,1,2025-12-10 05:43:30.766000+00:00,2025-12-10 05:43:51.170000+00:00,127.7611975,True,True,False,False,False,False,False,False,2,2.Exploring
26455e1b-9303-59e1-bc1c-b97d2c8af130,10,2,2,0,0,0,0,0,1,2025-12-10 12:23:21.061000+00:00,2025-12-10 12:24:17.782000+00:00,127.48311171296297,True,True,False,False,False,False,False,False,2,2.Exploring
c996d667-cd24-58c7-8c1c-ca145ce506ec,45,2,9,1,2,0,0,0,4,2025-12-10 07:12:40.319000+00:00,2025-12-23 06:22:39.742000+00:00,114.7342464351852,True,True,True,True,False,False,True,False,7,9.AtRisk
2479682b-4926-52a3-8dea-dcecbfa6b7be,13,2,5,0,0,0,0,0,1,2025-12-10 07:04:50.074000+00:00,2025-12-10 12:53:44.712000+00:00,127.46266113425926,True,True,False,False,False,False,False,False,2,2.Exploring
c41067d3-b216-5234-b73a-7a7d0cd83b8e,10,2,1,0,0,0,0,0,1,2025-12-10 12:00:50.437000+00:00,2025-12-10 12:34:22.808000+00:00,127.47610909722222,True,True,False,False,False,False,False,False,2,2.Exploring
8faacb40-3d10-5584-ae39-26eefc12fae5,27,2,5,0,5,1,0,0,1,2025-12-10 13:12:40.108000+00:00,2025-12-10 13:57:46.947000+00:00,127.41819082175927,True,True,False,True,True,False,False,False,5,9.AtRisk
0e50dbf8-3b0d-58ad-9f29-e1303d2f4770,414,1,5,24,64,7,0,0,3,2025-12-10 05:20:21.907000+00:00,2025-12-13 13:31:47.011000+00:00,124.43624563657407,True,True,True,True,True,False,True,False,7,9.AtRisk
9b8e0645-02fe-5302-96a7-714da9c89e70,222,2,2,18,65,0,0,0,2,2025-12-10 14:36:13.971000+00:00,2025-12-16 09:46:29.177000+00:00,121.59270204861112,True,True,True,True,False,False,False,False,4,9.AtRisk
b2b5000b-fe48-5e4b-839f-c6bf806d2ddb,1628,2,24,94,319,1,0,0,5,2025-12-10 04:57:55.833000+00:00,2025-12-17 07:02:33.934000+00:00,120.70653587962963,True,True,True,True,True,False,True,False,7,9.AtRisk
ddad5df3-782a-5417-a703-20e5af6b596b,15,2,5,0,0,0,0,0,1,2025-12-10 11:03:40.382000+00:00,2025-12-10 11:39:55.320000+00:00,127.51392724537037,True,True,False,False,False,False,False,False,2,2.Exploring
b80c5829-85d2-55e7-93d6-69413892d88e,21,2,2,0,0,0,0,0,5,2025-12-10 12:36:49.542000+00:00,2025-12-19 11:17:54.093000+00:00,118.52921922453703,True,True,False,False,False,False,False,False,2,2.Exploring
e6a2f2c7-8fa4-5a21-bbbe-2202de1c9ca8,16,2,5,0,0,0,0,0,1,2025-12-10 09:41:28.409000+00:00,2025-12-10 09:47:15.011000+00:00,127.5921715625,True,True,False,False,False,False,False,False,2,2.Exploring
034e8cfd-b6d9-5220-8231-445935da0e08,39,2,9,1,1,0,0,0,1,2025-12-10 14:23:53.314000+00:00,2025-12-10 14:28:38.882000+00:00,127.39675638888889,True,True,True,True,False,False,False,False,4,9.AtRisk
ced265bd-5f53-52a0-9a74-50fad6c3d6b4,13,2,2,0,0,0,0,0,1,2025-12-10 10:44:23.865000+00:00,2025-12-10 10:47:25.322000+00:00,127.55038555555556,True,True,False,False,False,False,False,False,2,2.Exploring
ff9ab0fa-796c-5e37-afd9-03e328e46494,46,2,3,0,30,0,0,0,1,2025-12-10 17:53:05.664000+00:00,2025-12-10 18:01:03.198000+00:00,127.24925273148149,True,True,False,True,False,False,False,False,4,9.AtRisk
9de4bf58-4e3a-5346-bedf-c586f3a391f3,544,2,2,46,103,8,0,0,1,2025-12-10 15:41:04.504000+00:00,2025-12-10 16:01:33.847000+00:00,127.33223133101852,True,True,True,True,True,False,False,False,5,9.AtRisk
2123faee-75c4-5a05-8041-1d8ee0fb1372,18,2,2,0,4,0,0,0,1,2025-12-10 14:22:02.935000+00:00,2025-12-10 15:46:22.510000+00:00,127.34277921296297,True,True,False,True,False,False,False,False,4,9.AtRisk
9127cea7-8d2b-57ca-8f00-1e270778356d,13,2,5,0,0,0,0,0,1,2025-12-10 15:14:36.828000+00:00,2025-12-10 15:16:24.471000+00:00,127.36358984953705,True,True,False,False,False,False,False,False,2,2.Exploring
5cae7507-6913-5198-8d32-b8cb6d925204,11,2,2,0,0,0,0,0,1,2025-12-10 08:01:14.905000+00:00,2025-12-10 09:29:38.267000+00:00,127.60440239583333,True,True,False,False,False,False,False,False,2,2.Exploring
4c3e9601-ddba-5759-a806-2f1fbe34b5ad,18,2,7,0,0,0,0,0,1,2025-12-10 04:25:48.336000+00:00,2025-12-10 04:43:40.771000+00:00,127.80298452546296,True,True,False,False,False,False,False,False,2,2.Exploring
1536a811-cbf3-55e3-b072-94860c79cbd0,6,2,0,0,0,0,0,0,1,2025-12-10 06:21:30.323000+00:00,2025-12-10 06:26:19.622000+00:00,127.73170152777777,True,False,False,False,False,False,False,False,1,1.New
ef8d1d32-c541-5ffd-bf48-ab420f71852a,1,1,0,0,0,0,0,0,1,2025-12-10 15:24:35.733000+00:00,2025-12-10 15:24:35.733000+00:00,127.35790394675927,True,False,False,False,False,False,False,False,1,1.New
9128bd22-9467-59fd-ab08-0c270fdd41b7,9,2,1,0,0,0,0,0,1,2025-12-10 03:47:29.610000+00:00,2025-12-10 03:48:40.876000+00:00,127.84117775462963,True,True,False,False,False,False,False,False,2,2.Exploring
348cdefc-70b3-5cff-adb9-b558a66c4ac5,11,2,2,0,0,0,0,0,1,2025-12-10 12:35:01.427000+00:00,2025-12-10 12:37:28.200000+00:00,127.47396335648149,True,True,False,False,False,False,False,False,2,2.Exploring
42233af0-6e96-5ac3-939b-4d38ae5b2a61,241,1,0,5,75,0,0,0,5,2025-12-10 06:46:48.014000+00:00,2025-12-23 09:22:39.491000+00:00,114.60924934027777,True,False,True,True,False,False,True,False,7,9.AtRisk
7401ef7d-adb8-5141-86a4-2e5528f33de3,46,2,4,0,0,0,0,0,10,2025-12-10 09:14:52.837000+00:00,2026-01-17 11:03:26.486000+00:00,89.53926097222222,True,True,False,False,False,False,False,False,2,2.Exploring
0bf59750-0f7b-5369-95ce-1af86f163f52,1,1,0,0,0,0,0,0,1,2025-12-10 13:16:34.306000+00:00,2025-12-10 13:16:34.306000+00:00,127.44680935185185,True,False,False,False,False,False,False,False,1,1.New
c1e2480b-4a4c-5989-a450-fa0b7a7d83b3,9,2,2,0,0,0,0,0,1,2025-12-10 10:29:31.609000+00:00,2025-12-10 10:30:14.667000+00:00,127.56231443287037,True,True,False,False,False,False,False,False,2,2.Exploring
06e6a96e-6af5-5ef4-a9b5-4ce25b40e074,1,1,0,0,0,0,0,0,1,2025-12-10 03:55:05.250000+00:00,2025-12-10 03:55:05.250000+00:00,127.83672898148147,True,False,False,False,False,False,False,False,1,1.New
208cc7a2-f012-5656-8c76-0d64a0d8247a,19,2,8,0,0,0,0,0,2,2025-12-10 04:58:51.017000+00:00,2026-03-25 04:49:20.971000+00:00,22.79904702546296,True,True,False,False,False,False,False,False,2,2.Exploring
06a3b5a1-6f00-5167-b6b1-72516d40b9e0,1,1,0,0,0,0,0,0,1,2025-12-10 07:07:36.405000+00:00,2025-12-10 07:07:36.405000+00:00,127.70303505787038,True,False,False,False,False,False,False,False,1,1.New
682a81d5-17a4-5044-a89f-e36ed4772875,1,1,0,0,0,0,0,0,1,2025-12-10 11:59:07.970000+00:00,2025-12-10 11:59:07.970000+00:00,127.5005863888889,True,False,False,False,False,False,False,False,1,1.New
8bb7c155-2308-5964-ad40-0065c9c7f56c,1,1,0,0,0,0,0,0,1,2025-12-10 05:21:26.282000+00:00,2025-12-10 05:21:26.282000+00:00,127.77676333333334,True,False,False,False,False,False,False,False,1,1.New
824b1419-a0d7-5e48-89bf-624ce06d392f,1,1,0,0,0,0,0,0,1,2025-12-10 07:28:50.464000+00:00,2025-12-10 07:28:50.464000+00:00,127.68828900462962,True,False,False,False,False,False,False,False,1,1.New
5196931f-4d2d-587f-95ae-10cd6d647ae7,1,1,0,0,0,0,0,0,1,2025-12-10 06:21:06.014000+00:00,2025-12-10 06:21:06.014000+00:00,127.73533124999999,True,False,False,False,False,False,False,False,1,1.New
c5eb1335-4eb9-58ab-96b8-30da27a50ef5,698,2,4,23,148,2,0,0,1,2025-12-11 15:44:38.241000+00:00,2025-12-11 18:13:55.587000+00:00,126.24031304398149,True,True,True,True,True,False,False,False,5,9.AtRisk
24338a4a-57d4-51fb-8311-da31c8044da3,37,2,11,0,0,0,0,0,1,2025-12-11 11:52:27.785000+00:00,2025-12-11 11:56:15.972000+00:00,126.50257710648148,True,True,False,False,False,False,False,False,2,2.Exploring
a473a9f8-3972-5e32-b8ba-c5c0535b1292,26,2,6,0,0,0,0,0,1,2025-12-11 11:13:49.389000+00:00,2025-12-11 11:16:51.580000+00:00,126.52994275462963,True,True,False,False,False,False,False,False,2,2.Exploring
4655a4f5-ddca-50e8-aac7-63737baeb1d9,9,2,2,0,0,0,0,0,1,2025-12-11 11:51:50.907000+00:00,2025-12-11 11:53:02.850000+00:00,126.50481231481481,True,True,False,False,False,False,False,False,2,2.Exploring
ac2dbda8-9d3a-5fbb-846b-3856052abe4e,47,2,1,0,23,0,0,0,1,2025-12-11 15:31:37.581000+00:00,2025-12-11 15:36:04.731000+00:00,126.34992943287038,True,True,False,True,False,False,False,False,4,9.AtRisk
69ea08ae-ee90-5089-80ea-95d49ab3a851,16,2,5,0,0,0,0,0,1,2025-12-11 05:01:22.613000+00:00,2025-12-11 05:03:31.807000+00:00,126.78919938657407,True,True,False,False,False,False,False,False,2,2.Exploring
6889c74c-886f-5047-904e-e0a10f431b7d,24,2,3,2,1,0,0,0,1,2025-12-11 14:12:05.099000+00:00,2025-12-11 14:31:11.144000+00:00,126.39499409722222,True,True,True,True,False,False,False,False,4,9.AtRisk
11088d71-fc1b-5b7e-a996-9c1f72335536,16,2,3,0,2,0,0,0,1,2025-12-11 22:21:54.069000+00:00,2025-12-11 22:24:44.495000+00:00,126.06613586805555,True,True,False,True,False,False,False,False,4,9.AtRisk
0e5b5c80-6422-54d0-bb45-07c9a23aeb6c,49,2,4,1,34,0,0,0,1,2025-12-11 09:35:48.592000+00:00,2025-12-11 09:55:04.523000+00:00,126.58673739583332,True,True,True,True,False,False,False,False,4,9.AtRisk
cd459f05-aef9-5af9-b852-92336e6fb455,350,2,5,12,95,0,0,0,1,2025-12-11 12:24:12.509000+00:00,2025-12-11 16:05:53.917000+00:00,126.32922126157408,True,True,True,True,False,False,False,False,4,9.AtRisk
c4f97a8c-a229-5f2c-8904-f21c8e2d0719,1390,2,19,13,32,23,0,0,127,2025-12-11 09:31:23.252000+00:00,2026-04-16 10:00:24.980000+00:00,0.5830284027777778,True,True,True,True,True,False,True,False,7,7.Engaged
624ed179-a589-53ad-845d-4ff6ad0eb4e8,1342,2,10,41,181,2,0,0,5,2025-12-11 18:23:25.924000+00:00,2026-02-02 14:19:47.884000+00:00,73.40290219907408,True,True,True,True,True,False,True,False,7,9.AtRisk
679f5d06-cf87-5730-9fb2-e3df5c58fb15,573,2,58,19,92,39,0,0,6,2025-12-11 19:36:01.178000+00:00,2025-12-16 17:33:57.589000+00:00,121.26806765046297,True,True,True,True,True,False,True,False,7,9.AtRisk
185385e3-8945-5952-93e8-73baab7ba04f,144,2,14,5,44,3,0,0,3,2025-12-11 17:17:27.242000+00:00,2025-12-25 11:34:14.009000+00:00,112.51787760416667,True,True,True,True,True,False,True,False,7,9.AtRisk
41715775-381f-5fc3-80a3-6a98551eede2,32,2,5,2,6,2,0,0,1,2025-12-11 12:51:44.476000+00:00,2025-12-11 14:31:15.396000+00:00,126.39494488425926,True,True,True,True,True,False,False,False,5,9.AtRisk
75e1da8c-73fe-5fa4-aa92-d6659d6ffdab,493,2,7,38,125,0,0,0,1,2025-12-11 08:11:03.691000+00:00,2025-12-11 09:31:12.036000+00:00,126.60331710648147,True,True,True,True,False,False,False,False,4,9.AtRisk
ceacb8d8-7337-5456-a540-b72f403f6916,28,2,4,1,2,1,0,0,1,2025-12-11 11:56:32.847000+00:00,2025-12-11 12:32:01.716000+00:00,126.47774210648147,True,True,True,True,True,False,False,False,5,9.AtRisk
8b511b52-302d-57d7-936e-506038c8e74b,225,2,3,8,102,16,0,0,1,2025-12-11 16:52:48.741000+00:00,2025-12-11 17:36:30.666000+00:00,126.26629592592593,True,True,True,True,True,False,False,False,5,9.AtRisk
c6a43cad-d198-5361-8c30-59ac35319748,50,2,2,0,20,0,0,0,1,2025-12-11 11:17:23.304000+00:00,2025-12-11 12:06:24.467000+00:00,126.49553434027777,True,True,False,True,False,False,False,False,4,9.AtRisk
19c031de-b7a7-5fa7-bfab-f3414df8f043,5,2,0,0,0,0,0,0,1,2025-12-11 11:50:01.522000+00:00,2025-12-11 11:50:03.616000+00:00,126.50688678240739,True,False,False,False,False,False,False,False,1,1.New
5bc62605-28fc-575e-a81f-f2c53f99ca2f,17,2,7,0,0,0,0,0,1,2025-12-11 22:34:53.196000+00:00,2025-12-11 22:37:08.116000+00:00,126.05752914351851,True,True,False,False,False,False,False,False,2,2.Exploring
363bb224-2960-5086-b739-b5359d730e16,4466,2,151,67,1980,438,0,0,17,2025-12-11 07:38:53.244000+00:00,2026-01-14 04:40:54.493000+00:00,92.80490903935186,True,True,True,True,True,False,True,False,7,9.AtRisk
bef34c96-0cd0-5ff5-90c8-7dea0e3c8f3f,14,2,5,0,0,0,0,0,1,2025-12-11 11:05:24.062000+00:00,2025-12-11 11:09:52.796000+00:00,126.53478979166667,True,True,False,False,False,False,False,False,2,2.Exploring
c437c178-0fb0-5ec8-99f3-8a37f321a7f4,28,2,9,0,0,0,0,0,1,2025-12-11 15:57:14.924000+00:00,2025-12-11 16:17:50.312000+00:00,126.32092965277778,True,True,False,False,False,False,False,False,2,2.Exploring
f78aa17b-93f0-523f-8d0e-87e948c0e392,10,2,1,0,0,0,0,0,1,2025-12-11 11:58:08.797000+00:00,2025-12-11 11:58:36.025000+00:00,126.50095612268518,True,True,False,False,False,False,False,False,2,2.Exploring
f6c9b44a-6c38-5d74-92f1-cccf02e58c7d,17,2,4,0,0,0,0,0,1,2025-12-11 09:29:49.659000+00:00,2025-12-11 09:49:40.595000+00:00,126.5904865625,True,True,False,False,False,False,False,False,2,2.Exploring
8b3d3c8e-c220-5d30-a553-18cfc38ca457,243,2,2,24,60,0,0,0,1,2025-12-11 07:01:08.270000+00:00,2025-12-11 10:04:50.429000+00:00,126.5799560763889,True,True,True,True,False,False,False,False,4,9.AtRisk
21bdbf62-daa3-54a7-a2c3-69c3ae953996,6,2,0,0,0,0,0,0,1,2025-12-11 05:05:41.064000+00:00,2025-12-11 05:06:33.223000+00:00,126.78709966435186,True,False,False,False,False,False,False,False,1,1.New
efabdad2-a5f5-5566-806d-4ffee49b0e18,286,2,8,21,67,0,0,0,2,2025-12-11 00:28:09.859000+00:00,2025-12-12 17:47:49.446000+00:00,125.25843967592591,True,True,True,True,False,False,False,False,4,9.AtRisk
83328433-a1e2-53d2-97c4-0f7f703eb528,413,2,5,48,112,0,0,0,2,2025-12-11 08:27:47.527000+00:00,2026-03-02 06:43:36.569000+00:00,45.71969982638889,True,True,True,True,False,False,False,False,4,9.AtRisk
665dddb4-a878-5a0e-82e1-3c2b6c0031f7,280,2,5,18,47,2,0,0,1,2025-12-11 12:56:22.216000+00:00,2025-12-11 13:22:02.546000+00:00,126.44301027777777,True,True,True,True,True,False,False,False,5,9.AtRisk
a41c56e8-3db9-549e-8332-fea642f5f7e6,11,2,1,0,0,0,0,0,2,2025-12-11 11:57:08.749000+00:00,2025-12-12 04:44:41.581000+00:00,125.80228070601851,True,True,False,False,False,False,False,False,2,2.Exploring
a0431a51-ae4b-5d9f-976d-c558c94b1fb3,140,2,8,11,39,0,0,0,1,2025-12-11 11:09:06.528000+00:00,2025-12-11 11:14:41.510000+00:00,126.53144819444444,True,True,True,True,False,False,False,False,4,9.AtRisk
7e4d859b-9472-546c-a607-18cf70c3ec0f,14,2,2,0,1,0,0,0,1,2025-12-11 10:29:41.449000+00:00,2025-12-11 13:55:55.357000+00:00,126.4194823726852,True,True,False,True,False,False,False,False,4,9.AtRisk
1e177cb3-be85-5efe-b425-3260f4fbe339,43,2,9,0,4,0,0,0,6,2025-12-11 15:47:51.956000+00:00,2026-01-12 03:19:54.206000+00:00,94.86116236111111,True,True,False,True,False,False,True,False,7,9.AtRisk
81376338-4509-531c-af80-35822b080381,194,1,2,7,56,0,0,0,1,2025-12-11 21:39:21.889000+00:00,2025-12-11 21:58:40.982000+00:00,126.08423208333335,True,True,True,True,False,False,False,False,4,9.AtRisk
aafb1495-03b2-5648-a95b-a85232a011f7,1971,2,3,120,491,0,0,0,3,2025-12-11 17:47:21.996000+00:00,2025-12-16 17:02:43.031000+00:00,121.28976392361112,True,True,True,True,False,False,True,False,7,9.AtRisk
dc02be0a-7b84-54d1-950e-951de55af4c3,38,2,7,3,1,0,0,0,1,2025-12-11 13:59:56.424000+00:00,2025-12-11 20:56:50.724000+00:00,126.12717488425926,True,True,True,True,False,False,False,False,4,9.AtRisk
9bfc5466-85ac-5b3c-b6f4-49a1be0666b3,9,2,0,0,0,0,0,0,1,2025-12-11 17:19:17.203000+00:00,2025-12-11 17:19:35.053000+00:00,126.27805070601852,True,False,False,False,False,False,False,False,1,1.New
d21014f1-7454-523f-a82c-a9b3cffa7eb0,11,2,2,0,0,0,0,0,1,2025-12-11 07:39:06.440000+00:00,2025-12-11 07:42:07.245000+00:00,126.67906700231482,True,True,False,False,False,False,False,False,2,2.Exploring
79a5fcf8-6d7e-5302-a5dc-88e0f6b29696,18,2,2,0,2,0,0,0,4,2025-12-11 15:01:18.061000+00:00,2025-12-17 08:23:14.938000+00:00,120.65050574074074,True,True,False,True,False,False,True,False,7,9.AtRisk
1d87ae01-2c06-5596-8d9a-d4f590726b99,6,2,0,0,0,0,0,0,1,2025-12-11 17:01:57.683000+00:00,2025-12-11 17:02:43.986000+00:00,126.28975287037036,True,False,False,False,False,False,False,False,1,1.New
b7d17aa0-e081-50da-9d59-23186de9072b,14,2,3,0,0,0,0,0,2,2025-12-12 13:51:34.212000+00:00,2025-12-13 11:36:26.764000+00:00,124.51634108796296,True,True,False,False,False,False,False,False,2,2.Exploring
fda65821-e469-5ab3-b65d-30be2142f84a,2357,2,69,86,454,108,0,1,8,2025-12-12 16:08:36.559000+00:00,2026-04-06 11:10:05.487000+00:00,10.534642905092593,True,True,True,True,True,False,True,True,8,8.Upgraded
494b4856-3ae3-5701-b639-4fb108e1b182,11,2,1,0,0,0,0,0,2,2025-12-12 16:17:06.850000+00:00,2025-12-13 22:58:41.610000+00:00,124.04255814814815,True,True,False,False,False,False,False,False,2,2.Exploring
80e173b5-da18-5019-8bc2-0f6950d46e09,11,2,1,0,0,0,0,0,1,2025-12-12 13:12:55.563000+00:00,2025-12-12 13:15:14.908000+00:00,125.44772831018518,True,True,False,False,False,False,False,False,2,2.Exploring
2b7779e6-8762-54e0-bec8-1dd05a1c04ab,278,1,0,22,68,0,0,0,1,2025-12-12 02:50:06.434000+00:00,2025-12-12 03:03:46.042000+00:00,125.87236796296297,True,False,True,True,False,False,False,False,4,9.AtRisk
