person_id,t1,t2,t3,t4,t5,t6,t7,t8,t_dg,t_cn,last_ts,upgraded,t_atrisk_upg,t_churned_upg,final_stage
d0c4b63f-6c9f-575d-beb4-8618b314269e,2025-12-26 09:22:20.282000+00:00,2025-12-26 09:22:59.287000+00:00,2025-12-26 09:38:49.929000+00:00,2025-12-26 09:25:07.719000+00:00,2025-12-26 09:59:09.865000+00:00,,,,,,2025-12-26 10:10:43.575000+00:00,False,,,9.AtRisk@WroteCode
c27f470f-7407-5bdf-b29a-e0b3407b4780,2025-12-26 14:34:22.243000+00:00,2025-12-26 14:34:30.750000+00:00,2025-12-26 20:37:49.035000+00:00,2025-12-26 20:37:01.578000+00:00,2025-12-26 20:47:50.949000+00:00,,,,,,2025-12-27 21:35:45.322000+00:00,False,,,9.AtRisk@WroteCode
b9cc8ec5-df3f-5824-b70a-47ad97032698,2025-12-26 11:26:46.194000+00:00,2025-12-26 11:27:13.526000+00:00,2025-12-26 11:30:35.043000+00:00,2025-12-26 11:29:55.323000+00:00,,,,,,,2025-12-26 12:01:38.369000+00:00,False,,,9.AtRisk@UsedAI
73fbf915-a71d-566b-a9fd-c31c3171c7bb,2025-12-26 12:24:04.317000+00:00,2025-12-26 12:25:47.251000+00:00,,,,,,,,,2026-01-01 14:57:20.650000+00:00,False,,,2.Exploring
380ff202-4995-52f7-8f73-2eaf94015cb9,2025-12-26 07:40:44.488000+00:00,2025-12-26 07:41:31.530000+00:00,,,,,,,,,2025-12-26 21:01:52.790000+00:00,False,,,2.Exploring
206ae470-e98c-5de2-be0e-ca7f5930ed18,2025-12-26 15:57:58.249000+00:00,2025-12-26 15:59:02.513000+00:00,2025-12-26 16:00:11.124000+00:00,2025-12-26 15:59:23.721000+00:00,2025-12-26 16:02:23.741000+00:00,,,,,,2025-12-26 16:04:07.106000+00:00,False,,,9.AtRisk@WroteCode
87b12c3a-0a96-50bd-98dc-ece2b06b2509,2025-12-26 10:07:58.909000+00:00,2025-12-26 10:10:06.721000+00:00,2025-12-26 10:20:23.481000+00:00,2025-12-26 10:13:25.116000+00:00,2025-12-26 10:33:33.898000+00:00,,,,,,2026-01-04 10:17:11.960000+00:00,False,,,9.AtRisk@WroteCode
6beb6422-d7fe-5ca9-b04e-a12eb1df4cf0,2025-12-26 10:27:48.703000+00:00,2025-12-26 10:42:40.654000+00:00,2025-12-26 15:23:37.469000+00:00,2025-12-26 15:17:41.325000+00:00,2025-12-26 15:21:53.377000+00:00,,,,,,2026-01-28 12:55:29.503000+00:00,False,,,9.AtRisk@WroteCode
ceccfa1e-228c-5e07-a9e6-4bcd7ab4c591,2025-12-26 13:34:12.581000+00:00,2025-12-26 13:34:53.690000+00:00,2025-12-26 13:37:21.145000+00:00,2025-12-26 13:36:55.272000+00:00,2025-12-27 11:04:34.527000+00:00,,2025-12-30 02:34:41.467000+00:00,,,,2025-12-30 04:34:35.011000+00:00,False,,,9.AtRisk@Engaged
08adbe02-189e-533d-b46e-05d863d2f2fc,2025-12-26 14:42:21.679000+00:00,2025-12-26 14:42:57.573000+00:00,2025-12-26 14:51:24.342000+00:00,2025-12-26 14:51:04.469000+00:00,2025-12-26 14:55:02.679000+00:00,,,,,,2025-12-29 05:34:32.515000+00:00,False,,,9.AtRisk@WroteCode
664f9df2-7397-50bf-8892-fa494ba8a75f,2025-12-26 16:13:23.163000+00:00,2025-12-26 16:13:31.401000+00:00,2025-12-26 16:17:05.477000+00:00,2025-12-26 16:15:43.868000+00:00,,,,,,,2025-12-26 16:17:23.978000+00:00,False,,,9.AtRisk@UsedAI
dedff515-f265-5b7b-83fb-0c48e1e32d0f,2025-12-26 07:02:08.197000+00:00,2025-12-26 07:02:45.208000+00:00,,,,,,,,,2025-12-27 17:45:04.703000+00:00,False,,,2.Exploring
a886dad4-fcb4-5479-b4f0-221c918c4490,2025-12-26 08:59:18.207000+00:00,2025-12-26 08:59:35.604000+00:00,,,,,,,,,2025-12-26 09:00:04.830000+00:00,False,,,2.Exploring
edd03353-9791-55ef-b6ff-af0ff4cd6fdc,2025-12-26 14:32:32.103000+00:00,,2025-12-26 14:36:36.716000+00:00,2025-12-26 14:35:52.818000+00:00,,,,,,,2025-12-26 14:44:06.203000+00:00,False,,,9.AtRisk@UsedAI
8e5d247c-6943-5265-8692-02d797554a5f,2025-12-26 12:01:52.136000+00:00,2025-12-26 12:02:55.576000+00:00,2025-12-26 12:04:08.731000+00:00,2025-12-26 12:03:32.631000+00:00,2025-12-26 12:04:28.691000+00:00,,,,,,2025-12-26 12:08:40.551000+00:00,False,,,9.AtRisk@WroteCode
7bc49565-a7ca-50b5-8858-f01fff2de602,2025-12-26 03:33:24.418000+00:00,2025-12-26 03:34:03.547000+00:00,2025-12-26 03:45:34.296000+00:00,2025-12-26 03:43:47.188000+00:00,,,,,,,2025-12-26 04:00:54.206000+00:00,False,,,9.AtRisk@UsedAI
38a92e87-38cc-5ce9-a2b2-6ee0e38568cb,2025-12-26 07:29:53.142000+00:00,2025-12-26 07:30:22.756000+00:00,,2025-12-26 07:30:41.897000+00:00,,,,,,,2025-12-26 07:31:06.620000+00:00,False,,,9.AtRisk@UsedAI
9c942b05-33c1-51b7-9b9a-1b84c4aa9297,2025-12-26 13:16:19.984000+00:00,,,,,,,,,,2025-12-26 13:16:19.984000+00:00,False,,,1.New
0d269597-0071-5e1d-a7a6-903395aeb2a7,2025-12-26 15:28:58.358000+00:00,2025-12-26 15:29:39.213000+00:00,2025-12-26 17:47:34.278000+00:00,2025-12-26 17:45:26.343000+00:00,2025-12-26 17:59:39.145000+00:00,,,,,,2025-12-28 07:24:39.286000+00:00,False,,,9.AtRisk@WroteCode
fdb200a2-ee31-5a04-8373-cad55d8b6d6c,2025-12-26 17:01:43.257000+00:00,2025-12-26 17:19:33.762000+00:00,,,,,,,,,2026-03-25 22:41:30.857000+00:00,False,,,2.Exploring
eec5b425-71cf-5ae3-9203-5974f613569f,2025-12-26 15:01:57.744000+00:00,2025-12-26 15:02:35.420000+00:00,2025-12-26 15:04:40.429000+00:00,2025-12-26 15:02:55.925000+00:00,2025-12-26 15:03:39.859000+00:00,,,,,,2025-12-26 15:10:40.275000+00:00,False,,,9.AtRisk@WroteCode
1559e70f-f3a7-52c2-9e9f-0d81f6b07741,2025-12-26 12:46:05.345000+00:00,2025-12-26 12:47:42.131000+00:00,2025-12-26 12:50:11.701000+00:00,2025-12-26 12:48:37.870000+00:00,2025-12-26 12:55:32.892000+00:00,,,,,,2025-12-26 20:03:53.129000+00:00,False,,,9.AtRisk@WroteCode
70ec5348-8d3f-5dd6-9fac-23b8b2b43e1a,2025-12-26 15:26:52.843000+00:00,2025-12-26 15:27:05.065000+00:00,,,,,,,,,2025-12-26 15:27:44.732000+00:00,False,,,2.Exploring
a2920f28-0757-5a7b-85e0-830f7c2fae3a,2025-12-26 21:27:27.749000+00:00,2025-12-26 21:27:51.154000+00:00,,,,,,,,,2025-12-26 22:05:27.239000+00:00,False,,,2.Exploring
f2907fc3-3f48-510a-8a13-56da312f490f,2025-12-26 15:54:08.880000+00:00,2025-12-26 15:54:12.751000+00:00,2025-12-26 15:54:51.215000+00:00,2025-12-26 15:54:14.495000+00:00,,,,,,,2025-12-26 15:59:17.100000+00:00,False,,,9.AtRisk@UsedAI
65ebc763-6714-57b4-9fc9-574841248322,2025-12-26 18:27:16.450000+00:00,2025-12-26 18:27:51.920000+00:00,2025-12-26 18:29:11.360000+00:00,2025-12-26 18:28:14.945000+00:00,2026-01-13 14:37:26.454000+00:00,,,,,,2026-01-30 12:27:29.602000+00:00,False,,,9.AtRisk@WroteCode
ed42bd9d-fb73-590f-8fa2-c58bd90f7563,2025-12-26 09:27:04.681000+00:00,2025-12-26 09:28:03.105000+00:00,2025-12-26 09:29:49.070000+00:00,2025-12-26 09:28:47.385000+00:00,2025-12-26 10:34:25.889000+00:00,,,,,,2025-12-26 10:48:33.118000+00:00,False,,,9.AtRisk@WroteCode
79e06527-9e0c-5c52-8b6a-389497028ffe,2025-12-26 02:46:16.332000+00:00,2025-12-26 02:47:23.453000+00:00,2025-12-26 02:48:45.806000+00:00,2025-12-26 02:48:09.500000+00:00,,,,,,,2025-12-26 02:54:53.425000+00:00,False,,,9.AtRisk@UsedAI
87114cf9-7bc4-509a-bc93-4f3bfd088a82,2025-12-26 18:36:45.982000+00:00,2025-12-26 18:38:09.868000+00:00,2025-12-26 18:45:32.113000+00:00,2025-12-26 18:39:15.716000+00:00,,,,,,,2025-12-26 18:53:30.557000+00:00,False,,,9.AtRisk@UsedAI
957bd0a8-36e4-54a6-a677-43a9bcbbfd05,2025-12-26 10:46:38.075000+00:00,2025-12-26 10:47:08.657000+00:00,,,,,,,,,2025-12-26 13:56:05.441000+00:00,False,,,2.Exploring
1d686e5b-29de-558f-8ae7-94aead186d9e,2025-12-26 05:50:01.827000+00:00,2025-12-26 05:50:54.730000+00:00,2025-12-26 06:02:00.199000+00:00,2025-12-26 05:55:44.966000+00:00,2025-12-26 05:57:25.797000+00:00,,,,,,2025-12-27 05:11:23.092000+00:00,False,,,9.AtRisk@WroteCode
055e2931-a08c-5df2-9633-95d031f5c6a7,2025-12-26 22:07:51.046000+00:00,2025-12-26 22:08:42.839000+00:00,2025-12-26 22:09:31.148000+00:00,2025-12-26 22:09:05.643000+00:00,,,,,,,2025-12-26 22:14:29.287000+00:00,False,,,9.AtRisk@UsedAI
367edf2e-e067-540c-a5f3-d20f50a2fd4c,2025-12-26 14:49:15.399000+00:00,2025-12-26 14:49:38.461000+00:00,2025-12-26 14:56:10.693000+00:00,2025-12-26 14:55:10.112000+00:00,2025-12-27 10:51:01.980000+00:00,,,,,,2025-12-27 10:55:24.072000+00:00,False,,,9.AtRisk@WroteCode
1565bde7-42f5-5cec-927c-897001d08997,2025-12-26 09:52:47.462000+00:00,2025-12-26 09:52:58.939000+00:00,2025-12-26 09:54:24.614000+00:00,2025-12-26 09:53:32.115000+00:00,,,,,,,2025-12-26 12:36:04.172000+00:00,False,,,9.AtRisk@UsedAI
fb972313-ff80-556c-89dc-c6ef70305877,2025-12-26 13:48:47.752000+00:00,2025-12-26 13:48:50.621000+00:00,,,,,,,,,2025-12-28 09:31:36.407000+00:00,False,,,2.Exploring
72838091-a7e4-5dee-a35e-9701f819e1dc,2025-12-26 10:40:25.040000+00:00,2025-12-26 10:42:19.822000+00:00,,,,,,,,,2025-12-26 10:43:18.954000+00:00,False,,,2.Exploring
4f4e4d51-5879-5d46-8e80-d25717e8cebd,2025-12-26 05:10:46.387000+00:00,2025-12-26 05:11:30.418000+00:00,,,,,,,,,2025-12-26 05:15:18.292000+00:00,False,,,2.Exploring
c12a636b-73ff-52c2-b662-df8a4e2b7aaa,2025-12-26 04:32:44.486000+00:00,,,,,,,,,,2025-12-26 05:00:21.131000+00:00,False,,,1.New
6a0141ae-6e45-5ee7-818d-e9ef3dcf93f7,2025-12-26 17:09:55.058000+00:00,2025-12-26 17:10:38.253000+00:00,,,,,,,,,2025-12-26 17:12:19.230000+00:00,False,,,2.Exploring
7e74a0b6-057d-5165-997a-2e2fe6619334,,2025-12-26 17:10:21.518000+00:00,,,,,,,,,2025-12-26 17:10:52.896000+00:00,False,,,2.Exploring
64966621-69a6-5e81-aa4f-13171d7bcdc0,2025-12-26 14:28:45.139000+00:00,2025-12-26 14:29:30.925000+00:00,,,,,,,,,2026-01-10 19:07:36.181000+00:00,False,,,2.Exploring
92ea935a-a76a-5ae8-a5be-73f39176fa10,2025-12-26 15:09:03.707000+00:00,2025-12-26 15:09:16.796000+00:00,2025-12-27 10:17:03.660000+00:00,2025-12-27 10:16:15.380000+00:00,2025-12-28 04:40:20.209000+00:00,2026-02-19 22:29:55.435000+00:00,2025-12-31 13:21:53.611000+00:00,,,,2026-02-26 08:40:37.388000+00:00,False,,,9.AtRisk@Engaged
962d2bde-7bc5-5b58-8d1a-5f33cad61b75,2025-12-26 17:50:03.422000+00:00,2025-12-26 18:00:40.658000+00:00,,,,,,,,,2025-12-29 03:23:44.062000+00:00,False,,,2.Exploring
0e5bff7a-32ef-504d-be70-55660bc65c31,2025-12-26 03:43:25.146000+00:00,2025-12-26 03:43:37.088000+00:00,,,,,,,,,2025-12-26 03:43:42.463000+00:00,False,,,2.Exploring
6ac54a6e-6db4-5383-b0bb-beb8c29ea7af,2025-12-26 11:20:16.357000+00:00,,,,,,,,,,2025-12-26 11:20:19.807000+00:00,False,,,1.New
a8efdf58-a738-5561-93b8-c236fa47a227,2025-12-26 15:36:54.472000+00:00,,,,,,,,,,2025-12-26 15:36:54.472000+00:00,False,,,1.New
8f04b729-2cc6-5ad8-9cc1-a3eadab19d65,2025-12-26 07:59:06.047000+00:00,,,,,,,,,,2025-12-26 07:59:06.047000+00:00,False,,,1.New
10d71fc1-3e38-5d88-b6d3-8003ec759033,2025-12-26 07:13:10.083000+00:00,,,,,,,,,,2025-12-26 07:13:10.083000+00:00,False,,,1.New
6e63c3b9-bef4-5117-aab3-8624cd8e4ab1,2025-12-26 05:22:21.639000+00:00,,,,,,,,,,2025-12-26 05:22:21.639000+00:00,False,,,1.New
c5487d5a-a974-5628-8108-e773f498012a,2025-12-27 09:58:09.660000+00:00,2025-12-27 09:58:24.327000+00:00,2025-12-27 10:11:32.278000+00:00,2025-12-27 10:07:25.163000+00:00,2025-12-27 10:12:14.758000+00:00,,,,,,2025-12-27 17:00:31.220000+00:00,False,,,9.AtRisk@WroteCode
6de6ae01-5d92-5053-b85e-600c11ff411d,2025-12-27 07:00:16.213000+00:00,2025-12-27 07:00:31.134000+00:00,2025-12-27 07:52:10.229000+00:00,2025-12-27 07:51:24.051000+00:00,,,,,,,2026-02-25 03:37:07.756000+00:00,False,,,9.AtRisk@UsedAI
1a956ba1-2935-53ed-888a-eb79e656f2f1,2025-12-27 19:52:48.140000+00:00,2025-12-27 19:55:06.501000+00:00,2025-12-27 20:10:42.211000+00:00,2025-12-27 20:10:07.707000+00:00,2025-12-27 20:24:30.774000+00:00,,2025-12-29 11:12:20.278000+00:00,,,,2026-01-02 21:32:10.689000+00:00,False,,,9.AtRisk@Engaged
dcc8833b-166e-50f8-ab6b-1cbf729717cb,2025-12-27 09:55:06.621000+00:00,2025-12-27 09:57:30.156000+00:00,2025-12-27 10:23:20.571000+00:00,2025-12-27 10:05:29.094000+00:00,2025-12-27 13:32:39.836000+00:00,,,,,,2025-12-29 07:40:02.265000+00:00,False,,,9.AtRisk@WroteCode
aff4b4d9-88dd-5f62-8e33-d5471e342e7d,2025-12-27 13:34:57.156000+00:00,2025-12-27 13:37:38.437000+00:00,,,,,,,,,2025-12-27 13:42:49.007000+00:00,False,,,2.Exploring
189cf87d-83d6-56f1-8c9d-dc2c8362457c,2025-12-27 11:40:33.769000+00:00,2025-12-27 11:41:12.814000+00:00,,,,,,,,,2025-12-27 11:42:03.825000+00:00,False,,,2.Exploring
a9e3ec4b-e29d-575d-b07a-d3eb7872d394,2025-12-27 08:58:02.837000+00:00,2025-12-27 08:58:16.007000+00:00,,,,,,,,,2026-01-01 18:07:53.970000+00:00,False,,,2.Exploring
7aefe712-1e9d-5684-a948-70d018ad3dd3,2025-12-27 08:55:36.392000+00:00,2025-12-27 08:55:47.423000+00:00,,,,,,,,,2025-12-27 09:00:28.650000+00:00,False,,,2.Exploring
24e9cef3-5450-5395-bb99-ae19cba0b8fa,2025-12-27 12:47:26.686000+00:00,2025-12-27 12:48:09.511000+00:00,2025-12-27 12:50:24.458000+00:00,2025-12-27 12:49:28.015000+00:00,,,,,,,2025-12-27 12:51:43.229000+00:00,False,,,9.AtRisk@UsedAI
4a4210f3-1275-546d-b1d8-5494c95c950c,2025-12-27 16:59:44.558000+00:00,2025-12-27 17:01:37.541000+00:00,2025-12-27 18:05:07.900000+00:00,2025-12-27 17:03:36.784000+00:00,2025-12-27 18:16:59.765000+00:00,,,,,,2026-04-12 00:50:10.499000+00:00,False,,,5.WroteCode
35a626a0-5262-5347-b1f6-8405d42fa680,2025-12-27 11:34:15.569000+00:00,2025-12-27 11:34:44.671000+00:00,2025-12-27 11:35:06.493000+00:00,2025-12-27 11:34:44.572000+00:00,,,,2026-04-09 20:22:15.413000+00:00,,,2026-04-09 20:49:56.955000+00:00,True,,,8.Upgraded
8ec751b5-8625-56ba-81e3-1a8fa52f3a6e,2025-12-27 12:09:00.036000+00:00,2025-12-27 12:09:16.057000+00:00,2025-12-27 12:36:30.371000+00:00,2025-12-27 12:31:47.232000+00:00,2025-12-27 12:35:49.386000+00:00,,,,,,2026-04-16 10:00:44.177000+00:00,False,,,5.WroteCode
10213c60-8ac3-5cef-ae4d-2f830b382e29,2025-12-27 10:11:44.806000+00:00,2025-12-27 10:11:58.239000+00:00,,,,,,,,,2025-12-27 10:12:47.485000+00:00,False,,,2.Exploring
5184b9e7-3459-5217-a41a-0e6e3e7f5acc,2025-12-27 13:49:04.799000+00:00,2025-12-27 13:49:27.926000+00:00,2025-12-27 14:11:30.860000+00:00,2025-12-27 13:56:20.093000+00:00,2025-12-27 14:00:55.983000+00:00,,,,,,2026-04-16 11:00:06.450000+00:00,False,,,5.WroteCode
44ff537d-f0d1-55c0-918a-9216b9d4c749,2025-12-27 14:14:02.285000+00:00,2025-12-27 14:17:31.532000+00:00,2025-12-28 03:01:36.162000+00:00,2025-12-28 03:01:21.667000+00:00,2025-12-28 03:02:46.977000+00:00,,,,,,2025-12-30 04:53:55.018000+00:00,False,,,9.AtRisk@WroteCode
09658148-d78b-50ca-9270-ec6b5473affc,2025-12-27 15:26:09.277000+00:00,2025-12-27 15:26:51.735000+00:00,2025-12-27 15:31:57.958000+00:00,2025-12-27 15:31:21.804000+00:00,,,,,,,2025-12-28 02:59:18.811000+00:00,False,,,9.AtRisk@UsedAI
aebb11f0-db46-55ec-a8c1-d743e7572f76,2025-12-27 03:59:32.995000+00:00,2025-12-27 04:00:06.979000+00:00,2025-12-27 04:13:15.332000+00:00,2025-12-27 04:12:46.435000+00:00,2025-12-27 04:13:41.929000+00:00,,,,,,2025-12-27 04:14:34.991000+00:00,False,,,9.AtRisk@WroteCode
668e70c9-15ea-5be0-b85c-70b65b234a45,2025-12-27 07:46:05.951000+00:00,,2025-12-27 07:49:11.908000+00:00,2025-12-27 07:48:37.648000+00:00,,,,,,,2025-12-27 08:24:10.400000+00:00,False,,,9.AtRisk@UsedAI
96451d60-b958-5f03-8362-4fb977c35f0b,2025-12-27 10:57:54.476000+00:00,2025-12-27 10:58:06.947000+00:00,,,,,,,,,2025-12-28 15:21:47.527000+00:00,False,,,2.Exploring
57d60b48-3b9a-5c5a-8e99-eaf054afdbeb,2025-12-27 11:32:17.807000+00:00,2025-12-27 11:35:49.033000+00:00,,,,,,,,,2025-12-27 11:44:44.242000+00:00,False,,,2.Exploring
1a2c0caf-2276-592f-91f0-21ef43f8173a,2025-12-27 08:44:08.705000+00:00,2025-12-27 08:45:58.476000+00:00,,2025-12-27 08:51:10.467000+00:00,,,,,,,2025-12-27 08:51:50.808000+00:00,False,,,9.AtRisk@UsedAI
b19412c5-6c45-5dde-9986-c1e12d454d1c,2025-12-27 07:14:24.364000+00:00,2025-12-27 07:14:42.960000+00:00,2025-12-27 07:16:00.470000+00:00,2025-12-27 07:15:24.518000+00:00,,,,,,,2026-01-03 07:45:12.004000+00:00,False,,,9.AtRisk@UsedAI
a4f6b7c2-d82f-5aef-aaa8-53574377964b,2025-12-27 10:08:13.154000+00:00,2025-12-27 10:08:34.025000+00:00,2025-12-27 10:25:40.557000+00:00,2025-12-27 10:25:32.412000+00:00,,,,,,,2025-12-27 10:26:16.525000+00:00,False,,,9.AtRisk@UsedAI
795bd0f9-abec-5b47-9960-f6748a6db8ff,2025-12-27 05:37:13.577000+00:00,2025-12-27 05:40:01.236000+00:00,,,,,,,,,2026-01-06 10:19:59.483000+00:00,False,,,2.Exploring
c1116317-7208-5c5e-9604-c3d513bc43b0,2025-12-27 08:21:27.430000+00:00,2025-12-27 08:22:08.951000+00:00,,,,,,,,,2025-12-27 08:23:25.573000+00:00,False,,,2.Exploring
2553fd59-e432-575c-8afd-e81cd59d648b,2025-12-27 10:34:40.534000+00:00,2025-12-27 10:36:08.230000+00:00,,,,,,,,,2025-12-27 10:46:51.330000+00:00,False,,,2.Exploring
a7dbf6a1-71af-5ab7-920f-5ff4d8b7e697,2025-12-27 12:05:34.988000+00:00,2025-12-27 13:31:03.057000+00:00,2025-12-29 06:58:52.161000+00:00,2025-12-29 06:40:04.022000+00:00,2025-12-29 07:05:43.701000+00:00,,,,,,2026-01-21 15:16:50.700000+00:00,False,,,9.AtRisk@WroteCode
547edf42-ebd5-5d91-ba0c-dae9b9190300,2025-12-27 08:42:06.496000+00:00,2025-12-27 08:42:22.200000+00:00,,,,,,,,,2025-12-27 08:43:39.076000+00:00,False,,,2.Exploring
95623e36-8693-55d2-99ac-4e05c5bceb81,2025-12-27 09:48:14.678000+00:00,2025-12-27 09:48:35.069000+00:00,2025-12-27 10:00:57.259000+00:00,2025-12-27 09:58:32.325000+00:00,2025-12-27 10:01:09.478000+00:00,,,,,,2025-12-27 10:02:44.284000+00:00,False,,,9.AtRisk@WroteCode
ef43dc96-aa6b-5fa4-9303-c476f23b597a,2025-12-27 09:06:23.892000+00:00,2025-12-27 09:08:15.650000+00:00,2025-12-27 10:40:16.441000+00:00,2025-12-27 09:10:21.583000+00:00,,,,,,,2025-12-27 10:52:00.024000+00:00,False,,,9.AtRisk@UsedAI
2663c91c-6aad-5b3d-a16f-47a444dbe2f9,2025-12-27 09:29:30.584000+00:00,2025-12-27 09:32:36.526000+00:00,2025-12-27 09:36:25.507000+00:00,2025-12-27 09:34:46.497000+00:00,2025-12-27 09:51:09.286000+00:00,,,,,,2025-12-27 13:01:05.499000+00:00,False,,,9.AtRisk@WroteCode
1385e27c-6c9c-555f-b90e-0b65ce27d178,2025-12-27 13:31:58.481000+00:00,2025-12-27 13:33:06.012000+00:00,2025-12-28 14:03:31.221000+00:00,2025-12-28 13:59:12.894000+00:00,2025-12-28 14:06:42.964000+00:00,,,,,,2025-12-28 14:51:58.942000+00:00,False,,,9.AtRisk@WroteCode
138244f8-3229-5365-b399-07c80fbbbd51,2025-12-27 05:34:35.601000+00:00,2025-12-27 05:37:29.078000+00:00,2025-12-27 18:57:09.037000+00:00,2025-12-27 18:56:29.404000+00:00,,,,,,,2025-12-27 19:21:45.360000+00:00,False,,,9.AtRisk@UsedAI
92d5ed9f-563d-5b3f-a875-79bf1bd13512,2025-12-27 17:33:01.910000+00:00,2025-12-27 17:33:23.070000+00:00,,,,,,,,,2025-12-27 17:35:27.070000+00:00,False,,,2.Exploring
35fbaf48-af8a-5338-ab4b-7efd7d53c59a,2025-12-27 15:04:31.473000+00:00,2025-12-27 15:04:57.355000+00:00,,,,,,,,,2026-01-03 13:26:23.394000+00:00,False,,,2.Exploring
3725ebd8-5597-5352-8b5c-33078d997153,2025-12-27 05:49:51.078000+00:00,2025-12-27 05:50:06.867000+00:00,2025-12-27 05:53:59.011000+00:00,2025-12-27 05:53:16.428000+00:00,,,,,,,2025-12-27 05:56:27.666000+00:00,False,,,9.AtRisk@UsedAI
499f051a-735d-5e5a-9394-d29ec79c8753,2025-12-27 10:52:11.476000+00:00,2025-12-27 10:52:16.172000+00:00,2025-12-27 10:54:10.426000+00:00,2025-12-27 10:53:14.842000+00:00,2025-12-27 10:54:21.972000+00:00,,,,,,2025-12-27 11:27:22.884000+00:00,False,,,9.AtRisk@WroteCode
134835aa-11ef-5a08-9689-6c86904f6df4,2025-12-27 08:25:44.397000+00:00,2025-12-27 08:28:01.879000+00:00,2025-12-27 08:30:18.488000+00:00,2025-12-27 08:30:04.243000+00:00,,,,,,,2025-12-27 08:31:29.682000+00:00,False,,,9.AtRisk@UsedAI
271361de-36c8-5f12-a800-2bcd65996f7e,2025-12-27 12:56:39.744000+00:00,2025-12-27 12:57:13.592000+00:00,2025-12-27 12:58:49.345000+00:00,2025-12-27 12:58:28.542000+00:00,2025-12-27 13:13:54.669000+00:00,,,,,,2025-12-27 13:51:21.124000+00:00,False,,,9.AtRisk@WroteCode
6f1bf1da-e974-59fd-9302-8408967fc87e,2025-12-27 09:38:53.904000+00:00,2025-12-27 09:39:13.670000+00:00,2025-12-27 10:34:40.091000+00:00,2025-12-27 09:54:27.085000+00:00,2025-12-27 10:35:11.563000+00:00,,2025-12-29 09:21:27.964000+00:00,,,,2025-12-29 09:38:45.194000+00:00,False,,,9.AtRisk@Engaged
e83c3083-8e9d-5544-ad38-8eca740db3d8,2025-12-27 14:43:47.722000+00:00,2025-12-27 14:43:54.659000+00:00,,,,,,,,,2026-01-02 02:55:24.517000+00:00,False,,,2.Exploring
66dee401-8f4a-5a86-9c68-3b3d45c17796,2025-12-27 09:28:06.172000+00:00,2025-12-27 09:28:13.943000+00:00,,,,,,,,,2025-12-27 09:28:39.350000+00:00,False,,,2.Exploring
6bfd1944-6e1b-54c5-a8e6-595e89717238,2025-12-27 02:25:35.543000+00:00,2025-12-27 02:25:44.349000+00:00,,,,,,,,,2025-12-27 02:25:44.349000+00:00,False,,,2.Exploring
feb3b642-d570-5fff-8d88-fe9452f1262b,2025-12-27 01:11:41.768000+00:00,2025-12-27 01:11:45.476000+00:00,,2025-12-27 01:12:06.878000+00:00,,,,,,,2025-12-27 01:15:34.784000+00:00,False,,,9.AtRisk@UsedAI
69d3b152-a4e3-5c8d-8989-ab1e617b33ab,2025-12-27 05:46:33.566000+00:00,2025-12-27 05:47:16.311000+00:00,,,,,,,,,2025-12-27 05:51:11.250000+00:00,False,,,2.Exploring
2845583b-74b4-5168-aed5-520671d66024,2025-12-27 00:43:47.687000+00:00,2025-12-27 00:43:56.280000+00:00,,,,,,,,,2025-12-29 06:29:16.220000+00:00,False,,,2.Exploring
43b2c297-c977-52a0-acad-ec2c81aefe03,2025-12-27 14:49:49.204000+00:00,2025-12-27 14:50:19.208000+00:00,,,,,,,,,2025-12-28 05:54:33.171000+00:00,False,,,2.Exploring
0f891a5a-e0f0-5066-832c-092c98983bd8,2025-12-27 11:04:29.881000+00:00,2025-12-30 10:03:05.003000+00:00,,2025-12-28 10:24:27.664000+00:00,,,,,,,2026-01-22 09:54:04.125000+00:00,False,,,9.AtRisk@UsedAI
a24044e2-a8fd-5cef-9209-bfd13b62092f,2025-12-27 19:31:12.943000+00:00,2025-12-27 19:31:50.815000+00:00,2025-12-27 19:34:08.345000+00:00,2025-12-27 19:33:40.196000+00:00,,,,,,,2025-12-27 20:07:31.708000+00:00,False,,,9.AtRisk@UsedAI
b78959a2-5d66-5455-815d-364d94277c99,2025-12-27 17:51:33.763000+00:00,2025-12-27 17:52:36.021000+00:00,,,,,,,,,2025-12-27 17:56:47.439000+00:00,False,,,2.Exploring
6975e143-3427-54b5-af91-d58384c15a40,2025-12-27 10:02:59.967000+00:00,2025-12-27 10:03:32.615000+00:00,2025-12-27 10:10:04.049000+00:00,2025-12-27 10:07:22.829000+00:00,2025-12-27 10:12:59.949000+00:00,2025-12-27 10:52:27.014000+00:00,,,,,2025-12-29 12:53:52.182000+00:00,False,,,9.AtRisk@Integrated
d73222d7-7976-58f7-935b-1f389ea2b19a,2025-12-27 09:43:36.561000+00:00,2025-12-27 09:44:13.906000+00:00,2025-12-27 09:44:58.320000+00:00,2025-12-27 09:44:06.593000+00:00,2025-12-27 09:45:15.015000+00:00,,,,,,2026-01-07 14:00:12.507000+00:00,False,,,9.AtRisk@WroteCode
cae3ddb1-6cb9-5af6-a3a3-02bbb7b32325,2025-12-27 13:22:39.139000+00:00,2025-12-27 13:27:04.875000+00:00,2025-12-27 13:32:57.699000+00:00,2025-12-27 13:32:28.246000+00:00,,,,,,,2025-12-27 13:54:35.948000+00:00,False,,,9.AtRisk@UsedAI
